,tweet,label
10097,mr man did u see awolowo for that lyrics since him de gail legends saraki na legend too abi,2
10098,you no dey post your trekking record again baba don tire to dey trek,2
10099,now she want to sing khafi abi na gadafi na fuel i de use abeg ja hard,2
10100,i don comot hand for anything love matter the last girl i treat like egg another man don fry am,2
10101,why e be say na only night these dogs go dey do this kind thing especially if light nor dey,2
10102,if you go buy buy market e je ki ori wa pe ninu bus yi oooo no dey price market like say no be money them this sellers use buy am sef now kilode gan,2
10103,why she go know her self worth o wrong na,2
10104,make em rest abeg crystal palace na bigger wahala,2
10105,abeg na wetin dem wan turn boss tobeast of all nation human beings are so impossibleabeg we need handles oothis should not slide oo,2
10106,game wan begin i don arrange food to go with the game nepa off light due to rain dem sha wan carry me comot for this house must rain fall now must nepa take light,2
10107,the weyrey say na group baba e group,2
10108,maybe yrs wey dey crawl,2
10109,so na kompany wey i can exchange for a loaf spoil my show,2
10110,na my location dey ment i dey school oo,2
10111,why be say na when person don chop finish the shit won dey worry me,2
10112,omo rapture don take place ooo fuckif maleria dey catch u u go say na rapturego take ur drugs,2
10113,this nigeria we no dey chop food na sweet we dey lick,2
10114,i pity short guys sha you wan suck brezz your dk go comot from py you wan put am back your mouth go commot from brezz that thing dey pain,2
10115,i dey see them on a steady a certain time one even use shoulder jam me and apologized if dem stop me i dey stop give dem phone to check e be like say dem dey use jazz no say i no get bar,2
10116,who are you lieing tooexcept if na sex dem they find,2
10117,na that one wan kill me that day i dey among last to enter school burst my head hahahahahha it can never suffer fam i kept gassing out,2
10118,good evening everyborry lasisi is hia again soum just happin rhy na soum pipo on twitter would just be posting delicious food and me im here am very very hungry im hungry ooo,2
10119,na tiff na e sabi come dey carry face for chapel that day,2
10120,he bargained to be cbn governor na im own bag im dey tie,2
10121,i think the most beautiful ones dem don take dem all,2
10122,dis one na beta fool oh song wey just drop yesterday don blow pass album wey still dey top ukbillboarditunes and apple music charts,2
10123,na dem if dem tell am bad word now she go tear bra yeye pipu,2
10124,but you don chop the slap alrdy na,2
10125,i hate when i wake up and i dont see that special message m that special one,2
10126,mavis don kee me osay ttt b like iroko tree wey dey move,2
10127,everybody dey put mouth for hush matter like say nor be we we dey follow am for ig lol make una rest abeg,2
10128,imagine say the person get mouth odour and you con near am as e dey talk am,2
10129,price oandg consultation k una don suffer for here nd time im experiencing it nd time im walking them out of my office i tried educating and na still argument ok now can you please leave my office i have other important things to attend to,2
10130,walahi talahi aj na confirm clown why be say each time pulev dey ready to attack himthat is when e go hold him like say dem dey hug e get why sha,2
10131,brother don chop block,2
10132,the thing dey funny you go get senior sister for house you go dey play when dem never sweep floor dem born you well say you never wash plate you dey watch tv who dey wash cars who dey clear compound for those wey not get tap who dey go fetch water,2
10133,i nor even understandna she n person dey fight,2
10134,you just had to drag bells smh small thing now na our portal,2
10135,im fucking pissed yal think so much of that lady e don enter her head can never be my fav,2
10136,the phone de add more years to person age abi na motor,2
10137,na run you wan run i don report you already,2
10138,some icons wailing under this post wetin dorathy do una with una billion fan base you guys are still insecure and toxic,2
10139,song dat is already fading sef,2
10140,blood of malachi see as zambia just wan tear my ticket algeria dey house dey play like visitors,2
10141,them say person wey dey sell perfume get body odour oo,2
10142,na wa ooo do you ladies have to go this far ‍️,2
10143,prophet phyno warning hushpuppi in you no get legal money you dey follow people when get legal money dey argue dey even drag them join everyday for the the thief one day for the owner hushpuppi is going away for a long time,2
10144,as in the word strong ehn so tey e fit break padlock,2
10145,nepa wetin dey happen na i hear say na since morning una off am oo bedc,2
10146,everybody wey dey asaba,2
10147,make una help me ask wetin him dey do the road he claims to be a master in is all wack job i was seeing at warri and even asaba is delta cursed,2
10148,dey never dark reach where una dey ahbi,2
10149,una too like to dey stress una sef walahi tweet your trash ima like aint see that shit problem no dey finish no mean say you go carry anyone wey you see for head‍️,2
10150,shebi na me wey ask,2
10151,james don go talk the one wey don vex zidane em no go see ball play again this season,2
10152,i beg where u dey see this money dey chop food because laidis e red for me when dey school here oh,2
10153,lolall these oyibo therapy no dey workpesin wey own househim wife dey disrespect am a single dose of slapafenac everyday will calm her navs,2
10154,you have no idea no push this matter mek i go dey talk wetin i no suppose sef,2
10155,you know me im already used to it sef but you see those foken lectures jesus christ i want to cry,2
10156,ola wetin i do you now na man i no get i didnt rob na i dont have a man cause im keeping myself unlike you this bloody fornicator,2
10157,lmafoooooooooo the human temple run ‍️ tueh him dey run pass ball sef,2
10158,recruit your pikin na your family self fit join imbe,2
10159,ordinary small office wey dem go give some of una to manage body go dey catch una ️️️,2
10160,how e come take reach abuja naa so my friend go just dey his own for sapele na d thing go reach am,2
10161,even if dem sub rashfordwho dem wan put now,2
10162,everyone please can we use you as our client osita i don comot my hands for anything wey concern client,2
10163,my guy no fit beg woman shuu the guy dy fire fuck valentine this guy is wanted in uniben o lvl engineering my guy wey dy teach no just notice the guy must be a marlian caption sef don tire me sef this thing dy off me im short of words ‍️,2
10164,who be dis u see anything wey resemble giveaway for there u sure say u de see well,2
10165,so j cole and i are currently in the same geographic location azin same territory and i wont see him na wetin person dey do for this benin sef,2
10166,you people wey go dey hungry then come enter kitchen begin cook dey mad fr ‍️ ion get that kind patience,2
10167,many wahala dey oo,2
10168,i don tire to dey read sef people and their takes eh,2
10169,na only for nigeria snake dey swallow money python begin dance now crocodile don dey smile abi the country na zoo god save nigeria from this evil government this is fucking at,2
10170,see am keypad warrior na for twitter you dey get strength come fight mortal combat now na wahala,2
10171,dem dey call animals wey get horn snail reekado banks sef dey come outside lmao burna boy na your set,2
10172,some people like us dey die for here just to see you ooo baba see me na house cleaner is enough i fit dey sleep for floor abeg,2
10173,omo oh i dey mortuary dey book my dead momma them call me oh i was trying to explain to the bastard that the timing is wrong the he should come back some other time baba dey raise voice say he tracked her from onitsha that she ignoring him was rude i wan stab am biro,2
10174,i don baff like times and its not yet pm yet come imagine some people go still dey knack inside this kind weather o,2
10175,u dey really dey craze lol,2
10176,if the price doesnt fit you can go and buy goat im trouble dey price nairayou wont make heaven like this,2
10177,me sef dey pity who go jam this ting i no know if my sister go be victim,2
10178,someones girlfriend oo na him dem dey reset and turn left and right like this women are scum ‍️,2
10179,craze dey chop your head,2
10180,everywhere on my whatsapp its loom this loom that k to get k and all the likes nigerians no dey learn lesson until e go do dem like feem,2
10181,abeg ma help me im down sick nothing to eat no foodstuffs please biko dont let me of lockdown biko if coronavirus kill person e better make hunger kill person o,2
10182,wahala for camera wey no dey do public holiday oo,2
10183,all dese govt workers go dey dress like skreps even their youthsif dey come see person wey dey manage wear better cloth like this na beef u will see a young girl looking wetin i no go see for ds house of assembly abeg nobody fit kill my shine,2
10184,how una take dey get followers for this app sef this should be my th year and im still stuck at fgs,2
10185,abeg make una go sit down eee bunch of cowards na to make mouth una sabi,2
10186,just this year wey never reach one week and people don dey marry‍️,2
10187,this ur talk dey smell weeks ago both ozil and mata played in the same game ozil shone mata didnt rest,2
10188,me sef don tire for chelsea matter,2
10189,see mumu wey wan torment pere how exactly does she intend doing that,2
10190,neo talk too much dats the only tin dat got u dia,2
10191,if theres another level higher than trending nasty blaq go don dey there make una take ᵃ̲ᵐ̲ easy abegdepression is real just like everybody get the guy for mindsome people are just mercilessabeg,2
10192,im stressed because of that club no jokes if spurs win uefa e go pain me if liverpool win e go still pain me same thing if arsenal win europa e go pain me if chelsea win e go pain me no joy anywhere im in a toxic relationship with that club atm,2
10193,you go don know say dis one na lawyer e wan turn case upside down,2
10194,me i don taya for the car sef na every tuesday e dey spoil,2
10195,olodo like us we no dey quick submit exam booklet na invigilators dey rush us,2
10196,got sick sometime last month i was told i had blood infection at the hospital now im getting sick again and im just scared my mum wont come inside my room sef abi them don quarantine me,2
10197,meaning you b legendary for expo b dat na,2
10198,e dey funny me youre the one trynna hit on your friends boyfriend na your voice dey loud pass where did this reverse started from sef,2
10199,lmao hin no dey see zero na e dey see,2
10200,lolbut has taught us that what pple r during campaign r not wot dey remain b wen dey win,2
10201,i swear na plain mirror from their house dem dey use rubber hold for the plastic,2
10202,lol you sef see am but when they were insulting his bestie na opponent e go hold lmao,2
10203,liquorlions are we voting cus e be like say na only me dey vote o,2
10204,lagos people please na we use god dey beg una stay one place haba new cases ‍️,2
10205,all major estates in lekki and some other places where i go pay million per year or more sef no dey nigeria but na naija international dem be light no dey nigeria how true is this,2
10206,simi you don chop block ehen please abeg when are we going out biko,2
10207,this girl dey kolo she dey cram wetin trickytee tell her about him,2
10208,dem don owe her money come give am belle,2
10209,condom and shaving stick don finish for the country like this o if you manage see them go tell you say packet of condom na k while shaving stick na naira,2
10210,you don cause wahala my girl don like the tweet wahala,2
10211,all of una na craze someones is giving out a phone of almost k and hes asking u for kdont u guys think at all,2
10212,yeah find a way to blame men as always she definitely had a gun to her head be our picker or die na people like una dey blame devil for everything instead of taking fucking responsibility for your own actions,2
10213,was at the police station yesterday as police dey handle matter dey advice the ode they arrested omo one guy from cell come dey advise am join oh,2
10214,guy kpomkpi d heat sef dey kukuma do e hustle nau,2
10215,months if na belle i go dey prepare to born am,2
10216,omo i sent them email taya o like say i dey find job i went to their office twice and still dem no sabi as my money waka my god is watching them a whole k,2
10217,see bah asides good health financial security is everything ive written down my list for panic buyingstock up with several adjustments to fit in with money in my account but its not just adding up oluwa wetin dey coronate,2
10218,this noodles wey you dey chop everyday never do you,2
10219,ha bori e dey rain here o and some of us dey alone,2
10220,make una warn una self for that una abroad o enjoy your welfare package and leave us alone o,2
10221,my guy i don tire everything na goals these days,2
10222,he say because say she get big yash that one say na she dey twerk because say she dey light skin that one say na she fine pass praise is a goat,2
10223,today wey i no drive this danfo dey show me shege naso i dey come down like times make ppl fit pass,2
10224,he advised dem naue stil concerns him dts deir wahala o,2
10225,pls d guys on twitter wey dey use girls dat r not celebritiesas avi wetin b d idea behind am,2
10226,e dey pain me like sey na me,2
10227,oga go sleep wetin u know d one u read wetin u do with it,2
10228,yahoo yahoo na work na cain i go take flog you people dey talk you sef wan show face,2
10229,oga dey vex,2
10230,taxify chop my money last year gan dem wan start again this taxify bolu,2
10231,obo u don liei no gree sef we no dey anything together joor e better make i dey as broke as u are dan to b as rich as i dey,2
10232,brighto and erica again dj obi i don vex reach commot for that place make person hear this gist years and days for you,2
10233,sometimes i just look at my contact list and shake my head no president pikin no governor pikin no senator pikin even local chairman pikin no gree dey which kind pikin una be self,2
10234,bovi just dey insult people timaya own worst ‍️‍️,2
10235,‍ you don finish you don finish dis guy,2
10236,independence day and i dey try carry lawyer commot for cell for iyaganku my wey don balance like rock say nothing go move me today,2
10237,na date dey thrill una ordinary date for calendar oo una go need begin smoke weed oo,2
10238,all those he mouth wen dey make go stop,2
10239,instead of you to work for person wey you fit get access to you say na nigerian government you wan work for tueh,2
10240,why e be say na only where you dey rain dey fall guy,2
10241,im a creative i dont need a dramatic or over attention seeking gf to disturb my mental state e hard to find babe cos yall be out there saying claiming baddie and saying if shes not dramatic she not the one for you bullshit u gon lose a nigga like me fr fr im busy af,2
10242,na wetin dey make me jam ict with agriculture be that o im not proud of it please retweet my pinned tweet,2
10243,ahhhhh make i do like say i no know wetin you talk wetin i wan do with days thats too small for me,2
10244,ssgabeg hlp me ask hazard say wetin concern agbero with overldoadinfactwho will tell okekewhat a yamayama,2
10245,this mata e don tire na only to laugh,2
10246,same thing ona today complete my days odem no reverse my money,2
10247,na hours she de do on top mat + him hrs abeg if we add you she go sleep for there ni,2
10248,omo you don dey old oh,2
10249,e no get wetin person no go see for dis app,2
10250,them dey bush dey look for terrorist herdsmen,2
10251,e be like say dem dey cook us inside oven,2
10252,lmao omo mine no dey gree for japa till tomorrow the guy talk say if he die he go wan come back into naija i don tire,2
10253,i think say the part nor go dey edo men proud pass peacock but they are proud in a good way sha laziness the ones wey go wake up early in the morning baff finish dress up like people wey dey go for photoshoot siddon for dormot dey wait for dollar from the abroad,2
10254,na love letter go kill ozo biggie don hammer am second strike thankgod mango tree no dey house if not rd strike straight for staying under mango tree let ozo just leave nengi for now,2
10255,you wey dem wan date you dey live alone,2
10256,i went to bank and they said u cant go inside without a mask then the lady behind me was telling someone elseabeg wen u finish borrow me your own ️,2
10257,so a fine girl from this app messaged me we got talking i thought we were cool o my brothers and sisters na work i been wan chop it ended in gbas gbosguys how do you get girls on this app i need work book with examples pls,2
10258,all these things na dey cause rape,2
10259,and abscond some will either steal something from their employees giving you a bad name or will just leave without saying a word you see them and ask them what happened and what you hear is aunty abeg i no fit don that work o how many months i go work before i fit save,2
10260,oya oooo make una hold im trouser oooo before we go hear stories that touch,2
10261,no dey stress me,2
10262,person wey warakpa dey worry,2
10263,i told yall dat dis fat cheeks thing was not my fault my mum caused it all these itsekiri women with fat chicks mum warri nigeria,2
10264,person wey e suppose go im room konk his head,2
10265,i dont really care if you follow me to unfollow later because i followed back as far as im concerned thats the dumbest shit you ever pull off las las we go die leave twitter wetin you gain sef ask yourself that question nb i still be following you nevertheless,2
10266,blessing okagbares clean record for almost years and suddenly tokyo people said drugs dey her system abeg everything just tire me jarekuku tell us say you no wan see any nigerians for olympic we go understand,2
10267,calm down nana question e aske no kii person ah ah,2
10268,early morning dem don jam me,2
10269,i hate it when i say something meaningful and pesin comment rubbish me no better thing dey to chop for this kitchen pesin chop bread bread na better thing iffah reason you,2
10270,the instruction says write an essay about your family this ja no go better again i co commot for this ja go back to my village jamaare for bauchi state na so i go land this ja don tire me,2
10271,but wetin una dey ever give man sef tueh,2
10272,lol even at this point buhari twitter defenders don tire e don dey spoil beyond wetin anybody fit defend,2
10273,hunku u nor dey see weti we dey talk about sir,2
10274,so like this na person wey get money dey add weight,2
10275,yes na oh pap is not ordinary abeg a girl dat cant prepare ordinary papsigh,2
10276,asin ehh dey suppose just dey there house than to come collect,2
10277,i was jejely trying to start something with one and casually babe mentions her boyfriend see i don tire bross make this rubbish corona just stop make i go dey shoot my film i don tire,2
10278,them don book your babe for valentine and you dey plan to buy couples polo youre a mumu man na only you go wear the polo you never see anything ‍️,2
10279,armed robber breaks in rd class student hides under the bed armed robber rd c s armed robber rd c s armed robber na only school person fit use make am rd c s na lie many of our leaders no go school armed robber,2
10280,its ginger tonic hahahahana girls dey form that nonsense pass,2
10281,you wey dey form kod sniper with the range you go dey hide i dare we go free for all rn,2
10282,man god forgive me i didnt mean to cheat on my wife its the devils handwork man abeg make una no burn me na devil make me tiff the phone woman father its not like i intentionally stole the money its the devils handwork devil,2
10283,omo all man with hin own wahala beat like thieves points behind shey shame no dey taya una,2
10284,kaiiii na segun de cause this thing oo you de make people think say i get money i need cash now see oga deola de scope me god de,2
10285,una too dey suck data abeg i no be benefit boy now gb cant even last for a day years dey corner for una,2
10286,liverpool na express you dey o,2
10287,only god knows the number of times buharis name is being mentioned in this countryeven the one wey no concern am you go dey hear na buhari,2
10288,person wey i dey trash,2
10289,me i don know say na wetin go kee u b dat,2
10290,just bcos i told u ur car has comprehensive insurance doesnt mean u shud go and jam police officer nau abi wch kain wahala be dis sef na insurance man i be i no be segalink,2
10291,hw can service chiefs about of dem leave dere houses for an event dt even the common man knows it was a political event and u are saying dey were not aware who did we offend in dis country why are we being treated like dis,2
10292,shey una dey see una mate we cant boast of hrs light in one week over here,2
10293,men this psf thing don tire me ooo register here register there im on like different psf group chats and im just registering all over the place,2
10294,dat even small some elderly ppl will jst come from no where nd blike my son am rushing to church can i please blah blahi will kuku let dem use out of my time b dem use ma destiny play ping pong its annoyning,2
10295,abeg wetin dem ask kana wetin she dey talk ‍️‍️‍️‍️,2
10296,e don dey finish sef,2
10297,dont listen to people telling you not to cast those gay bastards in your dm cast them abeg arrange for how we to beat them cos trust me i go follow do jungle justice on any gay guy i am angry this morning e pain me say i just dey see the whole drama,2
10298,im so happy a vile andrepugnant woman whatt i watched those videos praying someone would walk up to her and lay her flat out we tweeting about this cos dis na the wan way we see o this much hate andgalling racism occur almost every other day mehn i was livid,2
10299,so we are almost done with how much did you save abi i should mind my business me sef wey dey tweet like this need money die,2
10300,make una dey wash us dey go without omo,2
10301,someone said landlord carry side chick come house tenant record ham show landlady e don happen,2
10302,everywhere don de red,2
10303,na whatspp status i should my papa him don dey try nod me and my phone down sef,2
10304,some no just sabi put points forward without throwing insults dem go say na bants,2
10305,ner take away u dey use in your home as plate,2
10306,lol i don chop gbese as i dey drive out,2
10307,you just dey use this page dey advertise clothes with your fake fake predictions oga shift abeg be like say na you dey make we no dey score plenty goals again,2
10308,what happened na when i dey commot tv sweet things dey happen,2
10309,i hear say wahala don burst na who go there go chook am pin,2
10310,lol people wey go drag person buh when you drag them back dem dey shout mental health mental health,2
10311,because hes dancing in front of keyboard make una behave abeg,2
10312,ask for more accountability from your governorgovernment instead of trying to drag ncdc by saying what rubbish your governor failed kano by reopening mosques for prayers amidst clamours of the raving virus wetin dey do una for this bird app sef,2
10313,wetin we wan use that thing do ride wey be like old refugee camp,2
10314,temmy is a bad friend she legit told me not to wear red contact dt i always look like person wey don dey stone since last year march,2
10315,dont mind them as basic as vitamins they dont cover even zinc sef once youre above years no level for you,2
10316,if u have an audience like frodd just throw ur whole show away that day and start all over again d next day cos this kain bad energy no be here,2
10317,i swr i hear say na one of abacha children nai fund am money wey e take start o i weaic,2
10318,abeg tacha should leave this show e don do,2
10319,abeg una too dey ask this question,2
10320,dz one that they are deploying dss agents upandan nah real democratic environment dem for dey do dat one not a place like nigeria man,2
10321,donnay woman be like voice note na hear we dey hear am we no fit see am,2
10322,you dey trigger ptsd too much for person wey get finals to lose by weekend,2
10323,this fit jam traffic wey fit cause fight,2
10324,so women still do dis nonsensedid he tie rope around the mans neckna whoa oh,2
10325,pesin wey de find the pity omo,2
10326,if this disease would spare poor people pesin go dey inside house if e no get food to chop,2
10327,stooopppeeeet its supposed to be given as e dey hot,2
10328,i hope youre not talking about shema lmaoooo because that shema sef dey wonder how your money dey color,2
10329,breeze don dey blow fowl yansh don only reminder egg to run enter cynthia morgan,2
10330,where una dey see partner na,2
10331,na we dey bassna dem dey high weed villa,2
10332,somebody tell am say the consequences no de likely until she tested positive to hiv sigh i know sometimes e go be like say you know fit bear the shame like e better make you just end am put out the flame speak up no be you get the blame speak up i can help with d pain,2
10333,by now i for don dey chevron drive dey enjoy this,2
10334,twitterng this street dont use nepa light so is always dark but if they on generator for matter na wahala,2
10335,me sef just dey shout like person wey pepper enter him yansh oo,2
10336,lol icy be really peppering them no wonder they be looking to ship her with anyone lately e remain make them ship her with ninja even with married mike dem say na micha secha lewl,2
10337,cos dem too dey toast you na,2
10338,everyone is always looking at gods face small thing na gods face i dey look if looks could kill e ma ti pa creator but can you even see his face,2
10339,e cane go dey e armpit as e dey waka round dey check for scape goat,2
10340,biggie na next year you wan call kidd enter diary room to choose his deputy,2
10341,story u wey don chook spoon for the pot,2
10342,my doctor said i should have a sleep of hrs on the go and i was like this guy dey joke sha the highest sleep i can go is hrs how do people sleep for hrs when i never dey ok even when am sleeping my head go dey tell me say hope you know you are still poor,2
10343,twitter can hype rubbish abeg make dorsey come carry e app smh im done,2
10344,i enter market today say make i buy material for cake decoration omo na so k finish just like that see the small nylon i came back with why are decorating materials expensive na so so k k they just dey call,2
10345,lies they lack common sense e dey pain me e dey pain me well well ‍️‍️‍️‍️‍️‍️,2
10346,waitking and halita got married or una dey make things up,2
10347,how dem take fit na beauty to deciv tobi,2
10348,your weed is getting too much my baddest producer your face don dey change patapata,2
10349,after sex some girls will be like i know dis all u want wetin u think say d boy want before shey na ur intestine ni,2
10350,the hole wen bob don put for that yansh na the only risky thing oh some brothers for don turn cook for am,2
10351,people wey e no better for sinceno be today nyash dey back naw,2
10352,is this what vector told you on whatsapp cause una go dey assume industry wey we dey inside wey everything na inside life,2
10353,e no dey hard me to slap person wey dey ask yeye question o dem born that mothefvcker wey get that kind liver u sef reason am na,2
10354,easy peeing you fit piss anywhere no menstruation una no de send flat tummy issues,2
10355,motivational speaker wan commit suicide na we dey settle since,2
10356,asin ehn next weeks should coke already these exams should end aidy arbi ewo gan ni sef,2
10357,wetin concern bird and toothbrushyou nor go eat belle full first you dey talk vehicles and abroad,2
10358,make nobody toast my babe for protest ground o make e no be like say as we dey i go run you with them o babe wey i suffer toast years ago,2
10359,i no fit see anything,2
10360,i wish i had the k sef,2
10361,as for those wen want my waffi bros to comot d house na unah go pack unah load go,2
10362,my cousin brother give girl belle say na loml last last na girl when i carry for shop rite last week as olosho oi even get her tweaking video for my phone,2
10363,waka far omo dem go waka loss,2
10364,come why dem nor dey fit dey retweet your messages body dey catch you,2
10365,sef na outsider,2
10366,lol he did it to some of us dat did same na why should we be an exception na haba,2
10367,who get phone wey e no de use again my phone has spoilt last last the screen be like e de high dey touch here and thereyo type this tweet na war epppp,2
10368,i don tire to dey complain,2
10369,you quick dey vex sha,2
10370,duduke duduke relationship goals dem go break ur heart at last ask me na dem dismantle my heart so stop making noise,2
10371,stop telling me im too young to be this worried im the only son no sponsor in sight im so worried for my future my family future etc,2
10372,i don belivit the same abuad weh i dey na him this kind babe dey wahala dey,2
10373,baba dey vex,2
10374,nor be only integrity na intensify you see this feminine gender so i cant trust a thing they say boy wey yus collect small money na girl lemme follow not to talk of mompha sister kpomkpi,2
10375,lmaooo guy i don tire sef belle don dey big anyhow,2
10376,mine was in jss the person wey help me use carton design greeting for christy na e by himself use him hand go show our class monitor mumu charles carry the card go show vice principal vice principal na deeper life pastor las las d news reached home before me i colet,2
10377,na by close eyes fuckboys dem dey close eyesclose noseclose earopen trouser kiss person,2
10378,make e give am belle as incentive,2
10379,my friend vex for bank para say e wan close hin account the branch manager sef come down beg am he still no calm down dem check hin balance dem give am form,2
10380,why e come dey run like that na state of emergency,2
10381,na whyning una two wan whyn,2
10382,lmao he deserves a round of applause for doing his job these are the bad standards una dey set na me you see oat the back,2
10383,all my babes no wan link up again shey na bcos of corona or dem no dey reason me again,2
10384,na like dis pesin dey take enta wahala for ooo,2
10385,i cross my boundary with an arsenal fan tonight till i was told we chelsea fans dont deserve happiness na me go find wahala dem still come beat me come back home,2
10386,don jazzy how all these things take the tori tori u dey baffle me nigeria has bigger problems than dis,2
10387,ewwooooooo make dem refund me ooo abeg or else,2
10388,omo the way uniben will rush this people ehn dem go rush una like say una be thief dem wan catch,2
10389,baba i dan almost reach oh i dey enter different bus wey jus dey break down anyhow like say na me b bad energy,2
10390,which kain useless traffic dey on ikorodu road like this sef one hour from tejuosho to palmgrove this uber charge go gangsta,2
10391,i dey suspect say dis man don get belle cos any small opportunity he gets like dis na so so sleep,2
10392,abeg twitter ppl wat do u stand to gain in dis stranger follow to follow back me decides to follow clicks on follow stranger after seeing i av done so clicks to unfollow me me see dis bastardized,2
10393,aliko don turn influencers way wan trend hashtag o wayo people wont stop,2
10394,which anthem for were burnaboy album dey you dey mention fem that one na song,2
10395,guy e dey shook me oh,2
10396,im currently in a situation were im being roasted by a and yrs old siblings they asked how old i was and i told them one said in shock and youre still short like this i go beat this children o if dem kan see chika nko lmaooooo,2
10397,this one don come with e chop chop attitude,2
10398,omo dem dey slap am on top e own proposal oh med must be an edo girl,2
10399,akporsa beg tlk trueif wnjaarku na ur brodau go stll allw amdey speak engradiobc we im brodas wen write petitionbrila,2
10400,growing up e hard to see that whiteblack underwear dey call shimm or so now even for uniuyo girls dey wear tight underwear waka for school and road its their fashion buh then its crazy,2
10401,all of una wey dey settle mattermake una come heaven ok dem sey angel gabriel don sell trumpet na there we dey go now,2
10402,omo i check email and sms no alert oga boss month don end na,2
10403,to god ee no go better for my village people na thunder for fire dem do giveaway e no reach my side,2
10404,u don run comot poultry,2
10405,bruhhhhh e dey vex me,2
10406,but really these two don dey vex me na only them balon dors and one of them will win this year making in a row,2
10407,guys dey always dey careful with una una fit even break person head,2
10408,u sef de even get warning they de snuff me out like a dothraki herd charging towards the undead,2
10409,working on a private road project in this town right now for an indigene and the villagers are here screaming elections don reach una wan buy our votes we go beat una if by next week una no do this road lmafoooooooooooooooooooooo ignorance eh ‍️,2
10410,if dem born you for nigeria automatically life don dey ahead of if you come fall for poor family if you come be first born paddy take life jejena money dey make normal problem be like spiritual problem,2
10411,na only my small flashlight nokia phone i dey carry wake these days i no even get strength for any police wahala what a country,2
10412,we get this kind of security and bokoharam dey control many local govts in the moment even collecting taxes from farmersindeed there was a countrytransfer these ones maiduguri they will resignthat blood wey una dey find una no go see amguys please stay home and stay safe,2
10413,na wa o gidi traffic pipu i ask for recommended family beach na retweet una dey retweet please epp me na,2
10414,light wey be low current abeg eee,2
10415,dem dey drag you like tiger gen them con drag me join,2
10416,thinking about where this life is actually driving me go school we don finish learn work we don learn still everything just hard like say person no dey alive,2
10417,wetin be that cry im dying here please nawa o na by force,2
10418,i need to leave this app coz e be like sey una wan dey wyn my brocos,2
10419,the way my mechanic dey check on me you go know say sanwo olu no dey try for lagos the mechanic dey expect make care spoil,2
10420,some people just dey make mouth but their money na audiowe no dey see am at all the dream is,2
10421,somebody should please help me tell phcn people that rain has stopped since wire sef don dry abeg i need to use the microwave please,2
10422,which kain yeye try do you know how old that guy is in the game we nor dey talk about some newby here oog,2
10423,all those monies wen de other party dey share yesterday son enter voicemail,2
10424,abi people wey dem born for this country get ancestral ties with cain,2
10425,skales don dey keep hair agnmtcheeew,2
10426,no dey disguise again i con dey think say na ugly pesin you be like me,2
10427,my favorite ddnt even let the oppo phone shine for long phone wey just dey come up im scared for my mercy,2
10428,abeg this country don tire me laikdis ooooo‍️‍️‍️,2
10429,something is not too write about dis scripture pls is adam and eve d st mortal on earth if dey are who den bear d child cain married,2
10430,na wa ooh frog fc abeg tell una daddy make he nor dey make mouth again,2
10431,bro na god dey help us for this country because na weekly prices dey increase you arent even sure of buying an item this week with the same amount you bought it last week,2
10432,this daenerys pikin don too dey raise chest,2
10433,e dey enter extra month why why you dey like this,2
10434,likedis pple don taya me our liberation wunt be in dis century,2
10435,tboss dey learnyou see ceec lasan e go dey do you like say make you stone your tv,2
10436,you nor see dem go comot una logo for the hashtag na only fc dey hear the album lol,2
10437,see how i am looking at all of you ooo nobody wan do easter for me chukwu na aka gi kam noo,2
10438,jack i am tired of deleting tweet cause of small error o ki lo de na and you too sebi you know what should be there right fit it in and stop stressing me elizabeth ko lo bi mi,2
10439,them tell am may your sons be like ozo and she provoke nor be if you like the behavior you no suppose vex na,2
10440,the flyover itself dey cause traffic the higher it is been raised the more traffic it cause wahala fit dey when e complete,2
10441,yess esp de bruyne he was a class act today peps team is exuding so much confidence and there is no sign of complacency as a man utd fan i dey vex,2
10442,d lyn wey u tok just make me de feel wan kind dizzy,2
10443,guy go marry you don dey old ooo,2
10444,na fine people dey do that kain thing abeg,2
10445,see wetin leaders of tomorrow dey chop ahtink youre seeing your mates not everytime akpụ for your son,2
10446,abeg cool weather no be thunderstorm na rain don stop already abi una wan sun the transformer make una restore light make dis lockdown no be anyhow,2
10447,ikorodu don tire me walai,2
10448,i wan know e dey reject my gt,2
10449,theyre lucky was at the office by am the secretary came and on ac and fan na by am dem come call me that time i don sidon different style dey shiver onyinye may god forgive you,2
10450,person wey no person na hin dey do person you knw me and you doing me wch money i have like this,2
10451,tag me to better things na i don commot hand from chelsea matter,2
10452,nawa o buh na civil servant state na,2
10453,neymar movingpsg£mthat is absolutelly crazyso if na crormessi nkoe go be£mna waoo,2
10454,i no blame you na rochas i blame still better than wike wey dey carry machete dey give press conference abeg no commot on saturday oo make em no kee u cos u never settle me and i go cry small,2
10455,na the one wey dey vex me pass,2
10456,u dey craze i dey here dey represent you,2
10457,the person fit dey expect something and as the thing never land na why d person never fulfill the promise ️,2
10458,like okirika wey dem dey sell or nai don go k and she dey talk sey e no cost,2
10459,come you that cannot retweet my business tweets or reply and like them na only ashewo things you dey engage abeg abeg,2
10460,car horn no car at the gate me my dad is back me after fuck mehn i didnt know what dat guy put in his drink but my head is just turnioniown,2
